59,68,21,94,73,98,66,28,93,37,8,63,39,87,76,77,74,94,26,86,78,2,20,84,9,90,27,68,90,60,11,95,23,26,42,65,76,69,59,76,78,3,42,14,88,20,94,56,18,48,7,13,72,95,10,84,4,10,55,74,13,45,61,16,2,42,32,64,51,71,0,5,79,23,90,55,14,6,56,34,94,74,13,40,9,65,99,69,73,56,69,52,71,26,47,26,48,64,55,37
75,78,31,50,98,56,54,42,90,30,64,88,15,51,77,69,34,72,39,92,20,49,50,5,41,25,44,91,25,95,48,55,5,80,7,60,33,40,13,35,24,86,82,59,72,67,78,11,85,99,98,45,98,18,58,83,1,94,65,74,94,68,54,23,85,64,99,52,21,47,5,0,25,34,3,49,63,57,85,7,69,74,68,26,36,4,71,89,10,49,18,24,38,25,69,28,54,85,23,26
7,3,30,83,22,20,98,64,33,72,79,93,52,92,38,37,10,95,48,16,80,99,97,83,25,99,84,12,40,65,3,64,32,2,23,68,92,56,84,70,92,98,83,71,18,28,78,21,91,83,30,38,25,12,86,81,1,6,59,74,86,17,11,3,15,31,60,45,54,95,79,25,0,4,87,39,67,89,39,66,83,78,74,78,85,12,51,40,70,78,33,65,73,2,62,37,30,49,29,46
11,67,39,84,41,49,67,57,58,85,46,1,56,54,3,71,52,44,88,12,26,46,9,68,69,31,44,11,53,63,68,24,42,82,35,66,75,33,10,90,18,61,99,42,14,45,6,15,65,87,94,24,67,70,62,72,19,31,91,82,51,21,12,30,28,70,99,65,28,38,23,34,4,0,80,69,93,21,14,11,4,68,71,84,86,72,9,89,79,94,45,55,2,12,25,43,94,87,64,46
81,92,10,26,3,58,7,98,45,42,58,43,65,66,48,14,12,80,14,64,68,59,58,21,21,80,20,80,49,51,64,23,62,33,56,8,25,6,56,46,32,71,47,76,12,65,70,43,17,75,1,20,74,19,99,87,89,64,63,12,67,27,61,53,37,75,58,96,59,17,90,3,87,80,0,41,56,95,35,3,92,74,54,47,68,46,85,61,30,35,72,1,79,99,75,8,39,91,97,52
18,91,59,66,44,17,8,41,45,82,86,48,93,94,19,3,78,24,5,99,70,14,69,82,88,48,2,14,47,50,2,4,22,74,37,88,22,91,42,44,88,81,47,22,77,36,72,14,88,13,39,86,44,33,87,13,91,50,70,58,58,96,64,65,6,11,87,26,54,18,55,49,39,69,41,0,91,22,13,71,8,37,48,8,19,68,81,41,85,44,41,11,23,9,2,59,11,80,28,71
90,1,12,3,52,89,93,29,94,91,52,90,33,31,34,50,85,25,67,57,55,19,59,23,81,13,71,83,11,97,79,55,45,16,74,96,33,34,95,27,96,5,1,84,21,91,88,54,51,27,61,70,76,37,65,76,45,12,45,43,51,93,61,16,87,89,77,93,78,52,14,63,67,93,56,91,0,13,44,2,67,66,18,5,24,97,5,94,58,99,22,95,71,54,45,51,33,72,73,80
69,17,49,32,9,77,76,9,44,78,89,10,42,88,75,99,24,3,19,64,39,45,27,6,86,11,57,49,69,36,36,33,11,55,1,60,34,2,88,19,84,37,79,53,90,85,35,65,87,34,93,91,80,65,23,40,86,21,41,4,6,20,90,98,81,73,39,59,70,34,6,57,89,21,95,22,13,0,15,81,84,11,2,99,20,79,89,61,17,96,43,16,52,78,93,1,10,10,36,79
77,45,87,60,72,20,35,95,52,85,7,86,55,39,53,24,4,47,37,8,29,20,74,8,61,42,93,72,25,47,90,99,86,15,84,60,39,4,70,65,99,86,19,97,90,59,92,96,63,17,36,92,72,78,63,66,86,1,45,14,26,70,87,47,87,49,65,18,52,85,56,85,39,14,35,13,44,15,0,2,33,7,33,99,35,87,28,38,9,75,44,2,54,40,1,75,34,61,83,53
37,4,24,3,88,17,26,27,93,92,1,84,66,26,5,17,50,12,46,81,55,26,53,97,56,41,86,16,18,54,91,28,94,6,74,23,97,40,91,22,38,38,84,23,37,80,47,26,63,77,58,18,9,28,38,55,47,63,87,63,71,2,2,22,17,97,7,87,37,30,34,7,66,11,3,71,2,81,2,0,6,23,87,43,78,68,69,8,43,17,21,44,52,40,25,2,51,27,66,55
99,18,31,41,63,1,61,23,8,36,2,54,54,50,91,93,22,83,3,24,7,65,17,30,48,81,74,5,1,15,75,62,78,70,72,71,92,73,35,88,32,61,61,22,74,58,8,58,79,44,27,61,52,42,6,34,49,61,6,36,51,90,57,10,97,6,73,68,8,88,94,69,83,4,92,8,67,84,33,6,0,71,78,45,15,95,57,67,27,7,89,84,73,43,19,78,40,98,72,63
28,3,99,88,73,10,11,45,52,33,90,28,87,4,44,89,65,91,80,36,74,91,89,40,65,85,51,91,89,86,77,94,98,65,27,31,68,32,1,69,61,71,34,73,45,72,70,66,81,14,83,76,55,31,1,57,19,64,19,27,21,48,38,71,36,87,44,64,69,80,74,74,78,68,74,37,66,11,7,23,71,0,32,43,81,51,2,89,61,40,8,28,49,88,40,64,83,27,34,86
71,69,21,41,97,37,2,36,4,94,75,1,76,67,41,23,23,89,58,13,98,73,7,15,38,76,41,14,33,21,10,70,81,95,40,13,22,3,91,45,98,87,15,9,26,27,94,43,45,56,35,68,32,38,63,54,25,66,27,84,58,13,74,96,31,89,46,31,63,14,13,68,74,71,54,48,18,2,33,87,78,32,0,51,69,11,97,25,34,73,42,50,57,61,25,63,92,66,35,36
99,72,79,56,54,96,18,34,50,13,95,93,50,52,86,65,97,96,89,76,89,91,79,17,98,28,32,23,38,39,53,22,92,69,13,69,68,50,7,97,73,61,17,53,38,96,99,72,32,73,48,56,21,80,53,5,50,25,95,43,84,44,83,58,1,81,81,8,73,94,40,26,78,84,47,8,5,99,99,43,45,43,51,0,40,78,82,86,89,19,99,66,97,7,92,21,84,8,30,7
31,95,14,15,16,97,17,7,32,46,39,82,72,18,7,10,8,62,4,96,40,41,57,84,57,90,95,83,61,39,47,25,50,64,24,64,11,5,13,56,1,93,54,94,18,17,35,83,75,40,53,3,94,77,9,98,48,20,13,27,46,20,75,74,38,89,50,31,3,38,9,36,85,86,68,19,24,20,35,78,15,81,69,40,0,13,47,49,29,59,24,78,65,97,65,60,19,29,15,29
39,68,23,51,73,66,41,9,99,35,38,94,36,32,3,83,55,42,82,73,83,50,79,34,26,69,29,87,81,52,17,42,98,39,80,14,4,46,4,32,4,47,77,47,61,79,34,45,52,54,28,60,20,5,92,6,49,15,17,14,7,4,49,84,24,19,79,23,23,47,65,4,12,72,46,68,97,79,87,68,95,51,11,78,13,0,76,50,66,32,92,22,56,37,1,69,10,95,39,29
43,44,19,36,9,46,37,45,92,38,5,96,41,14,10,57,39,85,45,47,25,43,57,54,15,96,63,89,93,78,18,66,44,22,91,29,86,15,42,4,15,54,9,91,3,55,67,42,30,83,82,47,48,12,49,96,80,35,14,52,8,98,90,9,90,27,35,15,17,67,99,71,51,9,85,81,5,89,28,69,57,2,97,82,47,76,0,89,42,36,54,65,39,65,41,99,94,19,82,33
72,55,12,91,75,6,11,4,42,86,48,10,37,68,70,13,28,60,21,47,15,28,66,34,42,57,95,90,34,59,13,74,1,37,15,23,20,10,20,13,2,48,13,3,51,86,4,95,4,25,34,8,41,75,61,77,29,43,55,66,64,69,17,43,37,97,22,60,82,89,69,89,40,89,61,41,94,61,38,8,67,89,25,86,49,50,89,0,42,45,82,29,47,2,70,88,2,61,75,23
52,26,59,17,98,65,17,5,56,69,85,50,11,6,59,34,31,3,92,25,44,71,63,50,46,32,95,42,58,41,69,1,72,85,12,93,34,90,73,27,76,32,5,39,81,49,57,98,23,90,68,24,5,3,92,73,97,79,31,11,26,96,65,60,14,51,41,23,22,69,73,10,70,79,30,85,58,17,9,43,27,61,34,89,29,66,42,42,0,56,98,88,93,94,85,53,52,27,74,86
97,98,91,36,18,31,2,12,22,31,75,14,63,38,2,8,93,28,6,63,44,98,50,53,11,73,28,12,85,92,24,65,41,12,25,68,78,21,38,81,18,95,99,94,19,19,33,18,89,52,10,79,49,67,19,60,19,46,51,43,40,96,77,57,31,39,65,18,45,17,56,49,78,94,35,44,99,96,75,17,7,40,73,19,59,32,36,45,56,0,80,86,6,86,1,79,99,16,1,65
60,85,19,7,54,60,78,74,58,39,64,83,3,34,6,25,97,6,61,13,59,71,12,91,13,14,89,57,97,82,15,66,57,85,40,10,90,3,83,25,33,92,62,9,26,66,55,51,64,9,82,6,63,74,40,3,25,64,41,47,37,33,12,51,18,70,45,5,94,55,69,18,33,45,72,41,22,43,44,21,89,8,42,99,24,92,54,82,98,80,0,81,34,84,71,71,90,73,13,85
26,75,55,43,10,34,12,71,31,59,22,59,19,50,15,30,60,2,19,46,50,65,13,16,71,89,77,80,50,70,64,2,47,56,47,18,31,62,14,87,28,97,4,34,77,25,75,96,54,98,40,99,21,53,87,51,80,57,67,82,43,31,14,71,26,31,26,40,68,63,52,24,65,55,1,11,95,16,2,44,84,28,50,66,78,22,65,29,88,86,81,0,49,65,79,88,83,9,74,4
57,83,12,76,41,38,91,47,79,64,7,15,30,80,65,91,5,85,49,40,41,43,6,32,84,43,31,94,88,82,31,61,9,71,93,23,7,67,82,2,12,18,12,31,35,45,75,2,24,95,90,53,18,22,93,82,29,40,33,66,14,89,7,92,60,94,77,99,46,52,71,38,73,2,79,23,71,52,54,52,73,49,57,97,65,56,39,47,93,6,34,49,0,55,50,49,24,24,2,33
67,72,24,96,10,28,14,14,23,58,74,84,34,7,87,14,33,10,12,47,62,96,42,50,14,85,80,84,11,41,19,85,3,73,62,51,90,67,17,60,6,29,78,97,23,46,34,21,77,98,7,10,74,83,78,25,62,80,78,59,93,2,4,96,74,86,62,84,4,17,26,25,2,12,99,9,54,78,40,40,43,88,61,7,97,37,65,2,94,86,84,65,55,0,48,38,92,85,27,66
88,64,2,73,47,48,13,71,85,69,19,44,13,65,96,44,35,24,79,68,60,22,44,56,96,93,9,23,12,37,29,32,97,25,77,62,82,32,61,48,44,37,30,16,18,99,75,54,46,41,83,20,35,13,54,47,85,33,74,12,1,32,73,36,29,41,20,11,23,62,47,69,62,25,75,2,45,93,1,25,19,40,25,92,65,1,41,70,85,1,71,79,50,48,0,14,75,24,23,71
48,68,38,17,50,18,83,82,94,46,56,89,77,58,95,13,68,40,54,1,32,59,23,39,70,39,30,15,78,29,70,75,53,65,28,92,62,23,49,30,8,50,36,69,38,62,98,65,88,85,12,52,2,97,88,40,75,33,81,71,40,13,76,2,93,54,57,55,50,20,26,28,37,43,8,59,51,1,75,2,78,64,63,21,60,69,99,88,53,79,71,88,49,38,14,0,72,40,70,22
25,72,34,9,71,4,88,38,19,38,39,94,35,36,3,24,56,58,14,29,72,67,55,15,36,84,98,24,10,43,11,15,41,74,44,22,99,56,67,27,88,29,52,99,42,18,68,39,14,6,93,16,69,93,96,61,17,29,94,63,69,62,16,70,80,78,66,96,23,20,48,54,30,94,39,11,33,10,34,51,40,83,92,84,19,10,94,2,52,99,90,83,24,92,75,72,0,7,56,53
75,53,66,83,52,32,43,16,13,27,46,97,86,13,68,99,50,57,96,69,64,6,34,52,29,55,4,35,57,7,28,22,35,55,41,65,22,18,58,88,30,47,15,10,60,23,6,29,76,71,28,51,42,50,67,68,39,66,98,9,85,50,81,27,55,51,84,89,74,57,64,85,49,87,91,80,72,10,61,27,98,27,66,8,29,95,19,61,27,16,73,9,24,85,24,40,7,0,31,29
88,24,40,22,58,46,61,43,15,34,18,90,80,41,15,17,60,12,69,46,24,68,19,78,87,7,28,65,77,30,48,67,65,97,3,98,53,68,14,7,58,33,5,24,6,89,19,32,3,44,74,7,59,7,55,73,91,47,25,70,55,48,66,22,28,34,41,84,18,12,55,23,29,64,97,28,73,36,83,66,72,34,35,30,15,39,82,75,74,1,13,74,2,27,23,70,56,31,0,21
18,52,58,57,79,31,13,54,88,86,64,34,27,81,98,35,28,27,12,58,94,37,78,11,81,55,50,82,92,95,61,64,29,95,36,55,37,64,38,30,90,25,42,7,81,78,93,48,94,17,62,17,30,2,80,63,12,3,8,43,68,86,8,46,93,94,8,61,72,21,37,26,46,46,52,71,80,79,53,55,63,86,36,7,29,29,33,23,86,65,85,4,33,66,71,22,53,29,21,0
